시점,품목명,품종명,거래단위,등급,평년 평균가격(원),평균가격(원)
201912하순,대파,대파(일반),1키로단,상,1630.84444444444,1405.66666666666
202001상순,대파,대파(일반),1키로단,상,1669.4365079365,1406.28571428571
202001중순,대파,대파(일반),1키로단,상,1486.38888888888,1084.625
202001하순,대파,대파(일반),1키로단,상,1692.84444444444,926.375
202002상순,대파,대파(일반),1키로단,상,2000.625,1106.125
202002중순,대파,대파(일반),1키로단,상,1746.77182539682,924.555555555555
202002하순,대파,대파(일반),1키로단,상,1785.41269841269,922.125
202003상순,대파,대파(일반),1키로단,상,1711.01851851851,807.375
202003중순,대파,대파(일반),1키로단,상,1605.66666666666,788.0
202003하순,대파,대파(일반),1키로단,상,1445.88888888888,766.111111111111
202004상순,대파,대파(일반),1키로단,상,1449.74537037037,823.333333333333
202004중순,대파,대파(일반),1키로단,상,1262.55092592592,905.375
202004하순,대파,대파(일반),1키로단,상,1293.62037037037,1138.22222222222
202005상순,대파,대파(일반),1키로단,상,1481.23611111111,1324.875
202005중순,대파,대파(일반),1키로단,상,1484.97685185185,1449.11111111111
202005하순,대파,대파(일반),1키로단,상,1627.51111111111,1503.0
202006상순,대파,대파(일반),1키로단,상,1502.96759259259,1363.88888888888
202006중순,대파,대파(일반),1키로단,상,1322.13888888888,1622.88888888888
202006하순,대파,대파(일반),1키로단,상,1310.77314814814,1555.0
202007상순,대파,대파(일반),1키로단,상,1413.34722222222,1448.22222222222
202007중순,대파,대파(일반),1키로단,상,1351.18518518518,1758.0
202007하순,대파,대파(일반),1키로단,상,1518.07407407407,1718.3
202008상순,대파,대파(일반),1키로단,상,1801.70833333333,2950.85714285714
202008중순,대파,대파(일반),1키로단,상,1746.54629629629,2571.66666666666
202008하순,대파,대파(일반),1키로단,상,1983.42592592592,2312.44444444444
202009상순,대파,대파(일반),1키로단,상,1824.9074074074,2712.77777777777
202009중순,대파,대파(일반),1키로단,상,1928.11574074074,2425.875
202009하순,대파,대파(일반),1키로단,상,1824.77843915343,2661.0
202010상순,대파,대파(일반),1키로단,상,2004.43055555555,2905.0
202010중순,대파,대파(일반),1키로단,상,1608.21759259259,2530.5
202010하순,대파,대파(일반),1키로단,상,1635.59259259259,2776.7
202011상순,대파,대파(일반),1키로단,상,1620.18981481481,2771.125
202011중순,대파,대파(일반),1키로단,상,1722.36111111111,2803.66666666666
202011하순,대파,대파(일반),1키로단,상,1741.73148148148,2259.25
202012상순,대파,대파(일반),1키로단,상,1828.78703703703,1782.88888888888
202012중순,대파,대파(일반),1키로단,상,1631.10185185185,1913.375
202012하순,대파,대파(일반),1키로단,상,1630.84444444444,1782.9
202101상순,대파,대파(일반),1키로단,상,1669.4365079365,2759.5
202101중순,대파,대파(일반),1키로단,상,1486.38888888888,3285.33333333333
202101하순,대파,대파(일반),1키로단,상,1692.84444444444,3452.22222222222
202102상순,대파,대파(일반),1키로단,상,1935.46666666666,4306.55555555555
202102중순,대파,대파(일반),1키로단,상,1609.93055555555,4670.14285714285
202102하순,대파,대파(일반),1키로단,상,1562.23809523809,5488.83333333333
202103상순,대파,대파(일반),1키로단,상,1555.97685185185,5175.88888888888
202103중순,대파,대파(일반),1키로단,상,1441.4074074074,4386.22222222222
202103하순,대파,대파(일반),1키로단,상,1310.37037037037,4440.88888888888
202104상순,대파,대파(일반),1키로단,상,1261.41203703703,4296.22222222222
202104중순,대파,대파(일반),1키로단,상,1087.71759259259,4370.0
202104하순,대파,대파(일반),1키로단,상,1134.6574074074,3715.22222222222
202105상순,대파,대파(일반),1키로단,상,1367.73611111111,3749.0
202105중순,대파,대파(일반),1키로단,상,1414.79166666666,2249.44444444444
202105하순,대파,대파(일반),1키로단,상,1535.73333333333,1445.55555555555
202106상순,대파,대파(일반),1키로단,상,1372.22222222222,1183.11111111111
202106중순,대파,대파(일반),1키로단,상,1322.13888888888,1052.75
202106하순,대파,대파(일반),1키로단,상,1310.77314814814,850.333333333333
202107상순,대파,대파(일반),1키로단,상,1375.5324074074,1022.22222222222
202107중순,대파,대파(일반),1키로단,상,1351.18518518518,884.375
202107하순,대파,대파(일반),1키로단,상,1518.07407407407,844.3
202108상순,대파,대파(일반),1키로단,상,1801.70833333333,1382.28571428571
202108중순,대파,대파(일반),1키로단,상,1849.0,1165.11111111111
202108하순,대파,대파(일반),1키로단,상,2075.68518518518,1342.22222222222
202109상순,대파,대파(일반),1키로단,상,2138.64814814814,1490.33333333333
202109중순,대파,대파(일반),1키로단,상,2138.0324074074,1849.71428571428
202109하순,대파,대파(일반),1키로단,상,2119.58796296296,1274.16666666666
202110상순,대파,대파(일반),1키로단,상,2339.35648148148,1316.375
202110중순,대파,대파(일반),1키로단,상,1755.1574074074,1427.55555555555
202110하순,대파,대파(일반),1키로단,상,1850.04444444444,1601.33333333333
202111상순,대파,대파(일반),1키로단,상,1818.11111111111,1582.77777777777
202111중순,대파,대파(일반),1키로단,상,1934.81944444444,1754.22222222222
202111하순,대파,대파(일반),1키로단,상,1774.89814814814,1460.25
202112상순,대파,대파(일반),1키로단,상,1728.37962962962,1619.0
202112중순,대파,대파(일반),1키로단,상,1677.64351851851,1217.125
202112하순,대파,대파(일반),1키로단,상,1581.41111111111,1322.2
201801상순,대파,실파,20키로,중,0.0,0.0
201801중순,대파,실파,20키로,중,0.0,0.0
201801하순,대파,실파,20키로,중,0.0,0.0
201802상순,대파,실파,20키로,중,0.0,0.0
201802중순,대파,실파,20키로,중,0.0,0.0
201802하순,대파,실파,20키로,중,0.0,0.0
201803상순,대파,실파,20키로,중,0.0,0.0
201803중순,대파,실파,20키로,중,0.0,0.0
201803하순,대파,실파,20키로,중,0.0,0.0
201804상순,대파,실파,20키로,중,0.0,0.0
201804중순,대파,실파,20키로,중,0.0,0.0
201804하순,대파,실파,20키로,중,0.0,53365.75
201805상순,대파,실파,20키로,중,0.0,50326.4444444444
201805중순,대파,실파,20키로,중,0.0,27212.375
201805하순,대파,실파,20키로,중,0.0,38438.0
201806상순,대파,실파,20키로,중,0.0,42072.5
201806중순,대파,실파,20키로,중,0.0,54030.7777777777
201806하순,대파,실파,20키로,중,0.0,55174.0
201807상순,대파,실파,20키로,중,0.0,55566.5
201807중순,대파,실파,20키로,중,0.0,109314.555555555
201807하순,대파,실파,20키로,중,0.0,108683.888888888
201808상순,대파,실파,20키로,중,0.0,93914.625
201808중순,대파,실파,20키로,중,0.0,81110.125
201808하순,대파,실파,20키로,중,0.0,111207.1
201809상순,대파,실파,20키로,중,0.0,93194.25
201809중순,대파,실파,20키로,중,0.0,65455.2222222222
201809하순,대파,실파,20키로,중,0.0,38510.6
201810상순,대파,실파,20키로,중,0.0,23611.4444444444
201810중순,대파,실파,20키로,중,0.0,22837.0
201810하순,대파,실파,20키로,중,0.0,0.0
201811상순,대파,실파,20키로,중,0.0,0.0
201811중순,대파,실파,20키로,중,0.0,0.0
201811하순,대파,실파,20키로,중,0.0,0.0
201812상순,대파,실파,20키로,중,0.0,0.0
201812중순,대파,실파,20키로,중,0.0,0.0
201812하순,대파,실파,20키로,중,0.0,0.0
201901상순,대파,실파,20키로,중,0.0,0.0
201901중순,대파,실파,20키로,중,0.0,0.0
201901하순,대파,실파,20키로,중,0.0,0.0
201902상순,대파,실파,20키로,중,0.0,0.0
201902중순,대파,실파,20키로,중,0.0,0.0
201902하순,대파,실파,20키로,중,0.0,0.0
201903상순,대파,실파,20키로,중,0.0,0.0
201903중순,대파,실파,20키로,중,0.0,0.0
201903하순,대파,실파,20키로,중,0.0,0.0
201904상순,대파,실파,20키로,중,0.0,0.0
201904중순,대파,실파,20키로,중,0.0,0.0
201904하순,대파,실파,20키로,중,0.0,38384.125
201905상순,대파,실파,20키로,중,0.0,32747.2222222222
201905중순,대파,실파,20키로,중,0.0,49486.75
201905하순,대파,실파,20키로,중,0.0,53388.4
201906상순,대파,실파,20키로,중,0.0,60970.25
201906중순,대파,실파,20키로,중,0.0,94652.3333333333
201906하순,대파,실파,20키로,중,0.0,64589.25
201907상순,대파,실파,20키로,중,0.0,61943.7777777777
201907중순,대파,실파,20키로,중,0.0,46006.8888888888
201907하순,대파,실파,20키로,중,0.0,29569.0
201908상순,대파,실파,20키로,중,0.0,44958.625
201908중순,대파,실파,20키로,중,0.0,69448.125
201908하순,대파,실파,20키로,중,0.0,65232.0
201909상순,대파,실파,20키로,중,0.0,64768.625
201909중순,대파,실파,20키로,중,0.0,78878.5714285714
201909하순,대파,실파,20키로,중,0.0,62352.625
201910상순,대파,실파,20키로,중,0.0,74539.8888888888
201910중순,대파,실파,20키로,중,0.0,83531.0
201910하순,대파,실파,20키로,중,0.0,83531.0
201911상순,대파,실파,20키로,중,0.0,83531.0
201911중순,대파,실파,20키로,중,0.0,0.0
201911하순,대파,실파,20키로,중,0.0,0.0
201912상순,대파,실파,20키로,중,0.0,0.0
201912중순,대파,실파,20키로,중,0.0,0.0
201912하순,대파,실파,20키로,중,0.0,0.0
202001상순,대파,실파,20키로,중,0.0,0.0
202001중순,대파,실파,20키로,중,0.0,0.0
202001하순,대파,실파,20키로,중,0.0,0.0
202002상순,대파,실파,20키로,중,0.0,0.0
202002중순,대파,실파,20키로,중,0.0,0.0
202002하순,대파,실파,20키로,중,0.0,0.0
202003상순,대파,실파,20키로,중,0.0,0.0
202003중순,대파,실파,20키로,중,0.0,0.0
202003하순,대파,실파,20키로,중,0.0,0.0
202004상순,대파,실파,20키로,중,0.0,0.0
202004중순,대파,실파,20키로,중,0.0,91992.0
202004하순,대파,실파,20키로,중,0.0,77411.1111111111
202005상순,대파,실파,20키로,중,0.0,49906.125
202005중순,대파,실파,20키로,중,0.0,37439.7777777777
202005하순,대파,실파,20키로,중,0.0,51707.4444444444
202006상순,대파,실파,20키로,중,0.0,57607.7777777777
202006중순,대파,실파,20키로,중,0.0,57878.5555555555
202006하순,대파,실파,20키로,중,0.0,65539.375
202007상순,대파,실파,20키로,중,0.0,56372.4444444444
202007중순,대파,실파,20키로,중,66521.824074074,56636.125
202007하순,대파,실파,20키로,중,59927.0481481481,56973.0
202008상순,대파,실파,20키로,중,82793.25,106255.857142857
202008중순,대파,실파,20키로,중,81940.7685185185,123365.666666666
202008하순,대파,실파,20키로,중,85503.6333333333,145000.333333333
202009상순,대파,실파,20키로,중,69867.0694444444,160413.888888888
202009중순,대파,실파,20키로,중,57850.0666666666,146399.0
202009하순,대파,실파,20키로,중,48648.4592592592,132826.222222222
202010상순,대파,실파,20키로,중,42465.4814814814,75748.1666666666
202010중순,대파,실파,20키로,중,42207.3333333333,52266.0
202010하순,대파,실파,20키로,중,0.0,32384.1428571428
202011상순,대파,실파,20키로,중,0.0,33193.0
202011중순,대파,실파,20키로,중,0.0,33193.0
202011하순,대파,실파,20키로,중,0.0,33193.0
202012상순,대파,실파,20키로,중,0.0,0.0
202012중순,대파,실파,20키로,중,0.0,0.0
202012하순,대파,실파,20키로,중,0.0,0.0
202101상순,대파,실파,20키로,중,0.0,0.0
202101중순,대파,실파,20키로,중,0.0,0.0
202101하순,대파,실파,20키로,중,0.0,0.0
202102상순,대파,실파,20키로,중,0.0,0.0
202102중순,대파,실파,20키로,중,0.0,0.0
202102하순,대파,실파,20키로,중,0.0,0.0
202103상순,대파,실파,20키로,중,0.0,0.0
202103중순,대파,실파,20키로,중,0.0,0.0
202103하순,대파,실파,20키로,중,0.0,0.0
202104상순,대파,실파,20키로,중,0.0,71000.0
202104중순,대파,실파,20키로,중,0.0,70483.75
202104하순,대파,실파,20키로,중,45645.4166666666,56439.4444444444
202105상순,대파,실파,20키로,중,45681.0462962963,42072.25
202105중순,대파,실파,20키로,중,34638.2592592592,41661.4444444444
202105하순,대파,실파,20키로,중,42847.7777777777,38620.3333333333
202106상순,대파,실파,20키로,중,43103.7222222222,41032.1111111111
202106중순,대파,실파,20키로,중,50329.7777777777,42287.625
202106하순,대파,실파,20키로,중,61001.4166666666,53244.6666666666
202107상순,대파,실파,20키로,중,56370.5231481481,66959.5555555555
202107중순,대파,실파,20키로,중,53573.7824074073,61568.25
202107하순,대파,실파,20키로,중,52648.4814814814,100282.5
202108상순,대파,실파,20키로,중,82793.25,123911.428571428
202108중순,대파,실파,20키로,중,95246.0277777777,171551.111111111
202108하순,대파,실파,20키로,중,101916.633333333,146193.888888888
202109상순,대파,실파,20키로,중,81304.0694444444,115526.0
202109중순,대파,실파,20키로,중,66492.6645502645,150751.857142857
202109하순,대파,실파,20키로,중,56595.8009259259,98767.5
202110상순,대파,실파,20키로,중,59441.6296296296,55960.25
202110중순,대파,실파,20키로,중,52017.0,63053.0
202110하순,대파,실파,20키로,중,0.0,0.0
202111상순,대파,실파,20키로,중,0.0,0.0
202111중순,대파,실파,20키로,중,0.0,0.0
202111하순,대파,실파,20키로,중,0.0,0.0
202112상순,대파,실파,20키로,중,0.0,0.0
202112중순,대파,실파,20키로,중,0.0,0.0
202112하순,대파,실파,20키로,중,0.0,0.0
201801상순,대파,깐쪽파,10키로상자,상,65245.0,54539.8571428571
201801중순,대파,깐쪽파,10키로상자,상,58881.6064814814,74540.3333333333
201801하순,대파,깐쪽파,10키로상자,상,74010.1111111111,51867.4444444444
201802상순,대파,깐쪽파,10키로상자,상,71312.0601851851,60102.5555555555
201802중순,대파,깐쪽파,10키로상자,상,72279.8333333333,58544.0
201802하순,대파,깐쪽파,10키로상자,상,48702.6031746031,32859.5714285714
201803상순,대파,깐쪽파,10키로상자,상,38840.2222222222,20796.8888888888
201803중순,대파,깐쪽파,10키로상자,상,32462.2314814814,16674.0
201803하순,대파,깐쪽파,10키로상자,상,29752.237037037,19791.8
201804상순,대파,깐쪽파,10키로상자,상,35396.1944444444,21900.875
201804중순,대파,깐쪽파,10키로상자,상,34186.3194444444,26454.6666666666
201804하순,대파,깐쪽파,10키로상자,상,46301.662037037,44891.5
201805상순,대파,깐쪽파,10키로상자,상,43997.9212962963,43450.2222222222
201805중순,대파,깐쪽파,10키로상자,상,48748.6342592592,47785.375
201805하순,대파,깐쪽파,10키로상자,상,43443.4074074074,52130.0
201806상순,대파,깐쪽파,10키로상자,상,44323.6898148148,59536.75
201806중순,대파,깐쪽파,10키로상자,상,58912.8564814814,63699.3333333333
201806하순,대파,깐쪽파,10키로상자,상,77915.8796296296,62301.2222222222
201807상순,대파,깐쪽파,10키로상자,상,69549.3101851851,110360.125
201807중순,대파,깐쪽파,10키로상자,상,64833.9351851851,101397.111111111
201807하순,대파,깐쪽파,10키로상자,상,60959.3444444444,74160.2222222222
201808상순,대파,깐쪽파,10키로상자,상,63225.4166666666,104320.0
201808중순,대파,깐쪽파,10키로상자,상,66465.7962962962,119371.5
201808하순,대파,깐쪽파,10키로상자,상,62824.9444444444,68145.5
201809상순,대파,깐쪽파,10키로상자,상,60720.5185185185,58163.625
201809중순,대파,깐쪽파,10키로상자,상,57756.1607142857,50930.6666666666
